"date","product","sku","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","username","organization","repository","workflow_path","cost_center_name"
"2026-01-01","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","RoyalOughtness","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/justlint.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","9","minutes","0.006","0.05399999999999999","0.05399999999999999","0","HastD","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/justlint.yml",""
"2026-01-01","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","HastD","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-01","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","trivalent-subresource-filter",".github/workflows/rebuild.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","TheHooly","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","HastD","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-01","actions","actions_linux","19","minutes","0.006","0.114","0.114","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-01","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","HastD","secureblue","secureblue",".github/workflows/justlint.yml",""
"2026-01-01","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-01","actions","actions_linux","10","minutes","0.006","0.05999999999999999","0.05999999999999999","0","HastD","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-01","actions","actions_linux","689","minutes","0.006","4.134","4.134","0","HastD","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","architecture","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","268","minutes","0.006","1.608","1.608","0","HastD","secureblue","secureblue",".github/workflows/pr_build_all_main.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","30","minutes","0.006","0.18","0.18","0","EsseLowNitro","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","HastD","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-01","actions","actions_linux","9","minutes","0.006","0.05399999999999999","0.05399999999999999","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-01","actions","actions_linux","316","minutes","0.006","1.8960000000000001","1.8960000000000001","0","HastD","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-01","actions","actions_linux","16","minutes","0.006","0.09600000000000002","0.09600000000000002","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-01","actions","actions_linux","115","minutes","0.006","0.69","0.69","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_nvidia.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","311","minutes","0.006","1.866","1.866","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-01","actions","actions_linux","2408","minutes","0.006","14.448000000000029","14.448000000000029","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-01","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","DaRandomCube","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","rpm-repo-worker","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-01","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-01","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-01","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RKNF404","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-01","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","EsseLowNitro","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-01","actions","actions_storage","746.7720559019999","gigabyte-hours","0.00033602","0.25093033","0.25093033","0","","secureblue","Trivalent","",""
"2026-01-01","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-01","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-01","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-01","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-01","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-01","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-01","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-01","actions","actions_storage","0.020910348999999998","gigabyte-hours","0.00033602","7.0100000000000015E-06","7.0100000000000015E-06","0","","secureblue","secureblue","",""
"2026-01-01","actions","actions_storage","0.0007842530000000004","gigabyte-hours","0.00033602","2.410000000000001E-07","2.410000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","1829","minutes","0.006","10.97400000000001","10.97400000000001","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","HastD","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-02","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-02","actions","actions_linux","19","minutes","0.006","0.114","0.114","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-02","actions","actions_linux","10","minutes","0.006","0.05999999999999999","0.05999999999999999","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-02","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","16","minutes","0.006","0.096","0.096","0","HastD","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","GenEmSec","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-02","actions","actions_linux","43","minutes","0.006","0.258","0.258","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-02","actions","actions_linux","1916","minutes","0.006","11.496000000000025","11.496000000000025","0","HastD","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-02","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","342","minutes","0.006","2.0520000000000005","2.0520000000000005","0","alexvojproc","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-02","actions","actions_linux","43","minutes","0.006","0.258","0.258","0","fuchskurt","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-02","actions","actions_linux","13","minutes","0.006","0.078","0.078","0","alexvojproc","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-02","actions","actions_linux","133","minutes","0.006","0.798","0.798","0","HastD","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/justlint.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","rpm-repo-worker","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","copilot-pull-request-reviewer[bot]","secureblue","secureblue","dynamic/copilot-pull-request-reviewer/copilot-pull-request-reviewer",""
"2026-01-02","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","github-advanced-security[bot]","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-02","actions","actions_linux","95","minutes","0.006","0.57","0.57","0","HastD","secureblue","secureblue",".github/workflows/pr_build_all_main.yml",""
"2026-01-02","actions","actions_linux","38","minutes","0.006","0.22799999999999998","0.22799999999999998","0","HastD","secureblue","secureblue",".github/workflows/pr_build_nvidia.yml",""
"2026-01-02","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","TheHooly","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","fuchskurt","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","architecture","dynamic/dependabot/dependabot-updates",""
"2026-01-02","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-02","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","HastD","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-02","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-02","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-02","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-02","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-02","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-02","actions","actions_storage","742.2597130510002","gigabyte-hours","0.00033602","0.249414097","0.249414097","0","","secureblue","Trivalent","",""
"2026-01-02","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-02","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-02","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-02","actions","actions_storage","0.022552575999999998","gigabyte-hours","0.00033602","7.569999999999999E-06","7.569999999999999E-06","0","","secureblue","secureblue","",""
"2026-01-02","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-03","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","Ganwtrs","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-03","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","Alifoss","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","384","minutes","0.006","2.3040000000000003","2.3040000000000003","0","HastD","secureblue","secureblue",".github/workflows/pr_build_all_main.yml",""
"2026-01-03","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-03","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","byteme-git","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","17","minutes","0.006","0.102","0.102","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-03","actions","actions_linux","12","minutes","0.006","0.07200000000000001","0.07200000000000001","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-03","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RKNF404","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-03","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","tpaau","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-03","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","RoyalOughtness","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","HastD","secureblue","secureblue",".github/workflows/justlint.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","HastD","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-03","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","alexvojproc","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-03","actions","actions_linux","180","minutes","0.006","1.08","1.08","0","HastD","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","Trivalent","dynamic/github-code-scanning/codeql",""
"2026-01-03","actions","actions_linux","2320","minutes","0.006","13.920000000000028","13.920000000000028","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-03","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","architecture","dynamic/github-code-scanning/codeql",""
"2026-01-03","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","HastD","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-03","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","HastD","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-03","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","HastD","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-03","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-03","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","HastD","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-03","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","HastD","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-03","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-03","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-03","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-03","actions","actions_storage","741.6925211390001","gigabyte-hours","0.00033602","0.24922350800000004","0.24922350800000004","0","","secureblue","Trivalent","",""
"2026-01-03","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-03","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-03","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-03","actions","actions_storage","0.022114393000000006","gigabyte-hours","0.00033602","7.417000000000002E-06","7.417000000000002E-06","0","","secureblue","secureblue","",""
"2026-01-03","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-03","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-04","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","alexvojproc","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-04","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-04","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-04","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-04","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","trivalent-subresource-filter","dynamic/github-code-scanning/codeql",""
"2026-01-04","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","alexvojproc","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-04","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","alexvojproc","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-04","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-04","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","selinux-policy-rpm","dynamic/github-code-scanning/codeql",""
"2026-01-04","actions","actions_linux","21","minutes","0.006","0.126","0.126","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-04","actions","actions_linux","10","minutes","0.006","0.05999999999999999","0.05999999999999999","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-04","actions","actions_linux","7","minutes","0.006","0.041999999999999996","0.041999999999999996","0","HastD","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-04","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","topminipie","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-04","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-04","actions","actions_linux","134","minutes","0.006","0.804","0.804","0","alexvojproc","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
